County,Category,Skilled_Construction_Worker,Status_of_Accreditation,Year_Accredited,Site_Supervisor,Class,Year_Accreditated_SS,Unacrredited,Number_applied,Gender,Age,Education,Other_Education,Q4,Q4_Others,Q5a,Q5b,Q5c,Q5cOthers,Q6,Q7a,Q7b,Q7c,Q8,Q8_Specify,Q9,Q9other,Q10,Q11,Q12a,Q12b,Q12c,Q12d,Q12e,Q12f,Q12g,Q12h,Q12i,Q12j,Q12k,Q12l,Q12m,Q12n,Q12o,Q12p,Q12q,Q12r,Q13a,Q13b,Q13c,Q13d,Q13e,Q13f,Q13g,Q13h,Q13i,Q13j,Q13k,Q13l,Q13m,Q13n,Q13o,Q14a,Q14b,Q14c,Q14d,Q14e,Q14f,Q14g,Q14h,Q14i,Q14j,Q14k,Q14l,Q14m,Q14n,Q15,Q16,Q17,Q18,FAC1_1,FAC2_1,FAC3_1,FAC4_1,FAC5_1,FAC6_1,FAC7_1,FAC8_1,FAC9_1,FAC10_1,X1_Awareness,X2_Training,X3_Financial,X4_Process,X5_Recognition_and_Value,X6_Support_System,X7_Stakeholder_committement,X8_Nature_of_Work,X9Legal_and_Institutional,X10_Devolved_Registration,X11Wages,Likelihood,Accreditation_Status,Probability,accreditation_status_2
EMBU,1,1,0, , , , , , ,1,6,2, ,2, ,MASON,2,1, ,1,1,2, ,2, ,2, ,2,5,1,1,7,4,7,7,1,1,4,7,7,7,7,7,4,1,1,1,1,7,7,4,1,1,7,1,7,7,1,1,4,1,1,1,1,1,1,1,1,1,1,7,7,7,1,1,7,YES. WORKERS GET PAID AS THEIR PRO,NCA DONT REACH ALL SITES,TIMELY DELIVERY OF CARDS,NCA CONTINUE WITH THEIR GOOD WORK,-2.48587314560694,.620008321653297,-1.42252557118138,-1.10573939947904,.0964187520575937,2.53431207379054,-2.09800556371426,1.42492626324365,1.1546520094489,-.57911332697492,4,3.25,7,2.8,4,4,1.75,1,1,7,4,1, ,.714285714285714,1
EMBU,1,1,0, , , , , , ,1,2,2, ,0, ,MASON,2,1, ,1,2, , ,2, ,2, ,2, ,1,1,1,1,1,1,7,7,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,1,1,1,1,1,1,1,7,4,4,4,4,4,4,4,4,4,7,7,7,7, ,CAPITAL, , ,.383101458343536,-.356451340184823,-2.44315985652899,.190974281724923,2.09428041387851,-.262546581530892,.817173519784616,.498886704605892,-1.53007691552854,-1.7280111146543,1,4,4,4,4,3.5,1,5,4,4,7, , , ,1
EMBU,1,1,0, , , , , , ,1,7,1, ,1, ,MASON,2,1, ,5,2, , ,2, ,5, ,3, ,3,3,7,3,3,7,7,7,7,7,7,4,4,3,3,3,3,3,1,1,1,1,1,1,7,7,7,1,1,3,1,1,1,7,4,4,4,4,4,4,4,4,4,7,7,1,1,YES. TO ENSURE RELAIBLE JOBS ARE A,IGNORANCE,RAISE AWARENESS, ,-1.15287765431395,.218039597042135,-2.00045228134722,-.426700475175962,.0321442855755504,2.34521012312881,1.52453509617457,-1.46243593505996,1.05632831020456,-1.28340632240157,3.8,7,5.5,3,1,4,1.5,5,4,4,4, , , ,1
EMBU,1,3,1, , , , , , ,2,6,3, ,1, ,MASON,1,2, ,3,2, , ,2, ,2, ,4,7,7,7,7,7,7,7,7,7,7,7,7, ,1,7,7,7,7,7,1,1,1,1,1,7,7,7,7,1,1,1,7,1,1,7,7,7,7,7,7,7,1,4,7,5,5,1,1, ,IGNORANCE,RAISE AWARENESS, ,-1.16205421814509,1.61119142357513,-1.80983284974996,1.1740901841946,-1.62227862399397,1.53085953066455,1.51340924772954,-1.33919161550084,1.78558846170845,.303937146338444,7,7,5,7,1,5,2.5,7,5.8,5.5,3,1, ,1,0
EMBU,1,1,0, , , , , , ,2,5,2, ,0, ,MASON,2,1, ,1,2, , ,2, ,3, ,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,5,5,5,5,5,5,5,5,5,5,5, , , , ,.110694509543415,-.448881393120093,-.131925241304986,1.10931838783909,.261002706842957,.828731701473058,.539664924087505,-.320770820582065,.365854178883296,.408193564006617,6,6,6,6,5,5,5,6,5,5,5,1, ,.857142857142857,1
ISIOLO,1,1,0, , , , , , ,1,3,1, ,5, ,MASON,2,1, ,3,2, , ,2, ,2, ,2,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4, , , , ,-.531858134198948,-.742162522264251,.869132549493356,.0724895319755906,.0532794829697166,.258565887623953,-.325336917609731,-.00651006464016333,-.090365376500398,-.207098873893411,4,4,4,4,4,5,5,4,4,4,4,1, ,.714285714285714,1
ISIOLO,1,1,0, , , , , , ,1,9,1, ,5, ,MASON,2,1, ,5,2, , ,2, ,4, ,2,4,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,4,4,5,5,5,5,5,5, , , , ,-.292159670552353,-.192279576559833,-.523752260393988,1.2029562072885,.406345131404035,.430567414133863,.176807927851891,-.662704629397476,.155893212269007,.173075156522639,5,5,5.25,6,4,4,4,5,4.6,5,5,99, ,.571428571428571,1
ISIOLO,1,1,0, , , , , , ,1,5,1, ,4, ,MASON,2,1, ,4,1, , ,2, ,4, ,2,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,5,5,5,5,5,5,5,5,5, , , , ,-.291861776970916,-.112074955451217,.193669241369603,.0302988486599052,.790603233643939,.0600947293550967,-.368481016839074,-.580018602446463,-.195077522851769,-.183297802319772,4,4,4,4,4,4,4.75,4,4.6,5,5,1, ,.714285714285714,1
ISIOLO,1,1,0, , , , , , ,1,8,1, ,1, ,MASON,1,2, ,5,2, , ,2, ,2, ,2,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5, , , , ,.255792852556196,-.193491619954946,.440879357024554,-.116158387064747,.628240096534895,.136418897221189,-.56110767074885,.00988589528269039,-.295670496504346,-.122546794040468,4.2,4,4,4,5,5,5,5,5,5,5,1, ,.714285714285714,1
ISIOLO,1,1,0, , , , , , ,1,8,1, ,2, ,MASON,2,1, ,5,2, , ,2, ,4, ,2,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5, , , , ,.198798204747212,.0421211058582436,-.238178491596875,-.00642355261286008,.763509018628654,.184612413368255,-.416156772781922,-.759520670061362,-.218999090239786,-.22961812479514,4,4,4,4,4,4,4,5,5,5,5,1, ,.714285714285714,1
ISIOLO,2, ,0, ,1, , , , ,1,3,1, ,0, ,MASON,2,1, ,2,1,2, ,2, ,2, ,2,1,1,1,5,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4, ,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,6,7,7,1,YES. JOB OPPORTUNITIES EVERYWHERE,FINANCIAL INSTABILITY,MORE ON SITE VISITS,CARDS BE FREE,-2.10271039858799,-1.47363212875882,-.386958744650593,-1.36523231588168,1.72401749363153,-.709602396333588,-.665206475108481,-.651399256743689,-.169959413296146,-.464434467187776,1.8,2.5,1,1,1,1.6,1,1,1.6,1,5.25,0, ,.142857142857143,1
ISIOLO,1,1,0, , , , , , ,1,2,2, ,0, ,MASON,2,1, ,1,1,2, ,2, ,2, ,2,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1, ,4,1,1,1,1,1,1,1,1,1,1,1,1,4, ,1, ,7,7,1,YES. JOB OPPORTUNITIES ANYWHERE,FINANCIAL PROBLEM,MORE ON SITE VISITS,CARDS BE FREE,-1.83970158141937,-.883161821194996,-.389700649550884,-1.56836546725446,1.50263331694735,-.597640056080198,-.863924553486889,-.647004672533472,-.799015883053551,-.637702285780611,1,2.25,1,1,1,1.6,1,1,1.6,1,5,0, ,.142857142857143,1
ISIOLO,1,3,1, , , , , , ,1,6,1, ,7, ,PLANT OPERATOR,2,1, ,2,2, , ,2, ,3, ,2,1,1, ,5,7,7,1,7, ,7,7,7,1,1,1,1,1,1,1,1,1,1,4,4,1,7,1,7,1,1,1,7,1,7,7,7,7,1,1,7,7,7,7,7,7,7,7,7,YES. EASY TO GET A JOB,HIGH COST,MORE ON SITE VISITS,CARDS BE FREE,.10628082860438,1.89051143169316,-1.29581396167507,-2.65158884141769,2.03166563020125,.926182246329764,.301121569199075,-1.85156087886028,1.20094426658664,-1.55969378077145,5,5,4,1,2.2,3,4,7,4.6,7,7,0, ,.142857142857143,0
ISIOLO,1,1,0, , , , , , ,1,5,2, ,2, ,MASON,2,1, ,3,2, , ,2, ,4, ,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5, , , , ,.11197977983381,-.179682347457858,.450320126098074,.462665532350128,.509418106681489,-.0278483072380449,-.5297518946438,.124525933731131,-.259644106680045,-.343346569688793,4,4,4,5,5,5,5,5,5,5,5,99, ,.571428571428571,1
ISIOLO,1,1,0, , , , , , ,1,4,2, ,5, ,CARPENTER,2,1, ,4,2, , ,2, ,4, ,2,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5, , , , ,-.135329953133203,-.0766582443870311,.495833174059492,.508976683291229,.494263403926262,.0451722594677353,-.411134483463227,-.0878924712878271,-.156312399344182,-.478329645135664,4,4,4,5,4.4,5,5,5,5,5,5,1, ,.714285714285714,1
ISIOLO,1,1,0, , , , , , ,1,6,2, ,5, ,CARPENTER,2,1, ,3,2, , ,2, ,3, ,2,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5, , , , ,.11197977983381,-.179682347457858,.450320126098074,.462665532350128,.509418106681489,-.0278483072380449,-.5297518946438,.124525933731131,-.259644106680045,-.343346569688793,4,4,4,5,5,5,5,5,5,5,5,1, ,.714285714285714,1
ISIOLO,1,1,0, , , , , , ,1,8,2, ,5, ,CARPENTER,2,1, ,5,2, , ,2, ,3, ,2,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5, , , , ,.262189098946364,-.178476160453144,.452164092114401,-.0925352144865373,.640744427107911,.117671324204482,-.542846188097303,.0295843114216066,-.285679879134055,-.333241515953236,4,4,4,4,5,5,5,5,5,5,5,1, ,.714285714285714,1
ISIOLO,1,1,0, , , , , , ,1,3,0, ,5, ,MASON,2,1, ,3,2, , ,2, ,4, ,1,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5, , , , ,.198798204747212,.0421211058582436,-.238178491596875,-.00642355261286008,.763509018628654,.184612413368255,-.416156772781922,-.759520670061362,-.218999090239786,-.22961812479514,4,4,4,4,4,4,4,5,5,5,5,1, ,.714285714285714,1
ISIOLO,1,1,0, , , , , , ,2,5,2, ,6, ,MASON,2,1, ,2,2, , ,2, ,4, ,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5, , , , ,.198798204747212,.0421211058582436,-.238178491596875,-.00642355261286008,.763509018628654,.184612413368255,-.416156772781922,-.759520670061362,-.218999090239786,-.22961812479514,4,4,4,4,4,4,4,5,5,5,5,99, ,.571428571428571,1
ISIOLO,1,1,0, , , , , , ,1,2,1, ,1, ,STEEL FIXER,2,1, ,1,2, , ,2, ,2, ,2,5,5,5,7,7,4,5,5,5,7,7,7,7,7,7,5,1,1,1,7,7,3,1,1,1,7,7,7,1,5,5,5,4,5,7,7,7,7,7,7,3,7,7,7,7,7,7,7,YES,PEOPLE REGISTER BUT CARDS ARE, , ,.736599060412626,1.72709353216228,-.799480344356235,-1.55379772356856,1.75086690453054,1.94159096194693,-.0352891441346315,-2.14253145862752,.555240482771457,-.0698481985021872,5.6,5.5,7,3,3.8,4.66666666666667,4.75,7,6.2,7,7,1, ,.714285714285714,1
ISIOLO,1,1,0, , , , , , ,1,2,1, ,0, ,MASON,1,2, ,2,2, , ,2, ,2, ,2,4,4,4,2,5,4,4,4,2,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,4,7,4,4,4,4,4,6,4,4,4,5,4,4,4,4,4,7,7,7,7,YES. BENEFITS, , , ,-.544171964536906,-.560953077116258,.305822228078114,-.233069548734009,1.85811508556957,.19942343756736,-.138325973389744,.0968035719281853,-.802376884313868,-.164369465815769,3.8,4.25,4,4,4,5,4,4.66666666666667,4.2,4,7,99, ,.571428571428571,1
KIRINYAG,1,1,0, , , , , , ,1,4,4, ,6, ,MASON,2,1, ,1,2, , ,2, ,1, ,2,6,7,7,7,7,7,7,7,7,5,7,1,1,1,1,1,1,1,1,1,1,1,7,1,1,7,7,7,1,1,7,7,1,1,1,1,5,1,1,1,5,4,5,5,7, ,1,1,YES. RECOGNITION.,FINANCIAL INSTABILITY,REMOVE FEES,MORE ON SITE VISITS,-2.19618677862004,.0689656661880106,-.925185124736822,-1.933786185595,-.374136817229928,1.10882066505117,.468763845692663,-.306599878881432,2.42810677832482,1.0909656999995,7,6.5,2.5,1,2.2,4,4,2.33333333333333,2.4,5,3,1, ,.857142857142857,1
KIRINYAG,1,1,0, , , , , , ,1,7,1, ,2, ,MASON,2,1, ,5,1,2, ,1, ,4, ,3,5,3,3,4,3,4, ,4,4,4,4,4,4,4,4,4,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4, , , , ,-.352115707846509,-.472947085091727,-.523954999294561,.466521010961281,.268756003500041,.244935495739406,-.077713480809775,-1.13536032959784,-.107209299029299,-.461457536755202,3.4,4,4,4.2,3,3,3,4,4,4,4,1, ,.714285714285714,1
KIRINYAG,1,1,0, , , , , , ,1,4,2, ,2, ,MASON,1,4, ,2,2, , ,1, ,4, ,3,5,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4, , , , ,-.121889855750994,-.674112206551596,-.879096175708544,.866405016015413,.0703741165005792,.0307826849239944,-.350843530389347,.507196604347647,-.223799846314015,-.0123946005026876,4,4,4.25,5,5,3.83333333333333,3,4,4,4,4,1, ,.714285714285714,1
KIRINYAG,1,1,0, , , , , , ,1,8,2, ,5, ,ELECTRICIAN,2,1, ,4,2, , ,2, ,5, ,3,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5, , , , ,.241297916269282,.0106078305002028,-.382911057516109,.174236588953045,.777998422776258,.402318532379448,-.346861524180993,-.855206230086982,-.320464715351161,-.269280683805775,4,4,4.5,4,4,4,4,5,5,5,5,99, ,.571428571428571,1
KIRINYAG,1,1,0, , , , , , ,1,2,3, ,5, ,"MASON, WELDER",1,2, ,1,2, , , , ,4, ,2,4,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5, , , , ,-.466606253946019,-.850823632969603,-.0471017434207766,.0143150630063329,.579381670525651,.224437090058356,.125660634382629,-.391798533665961,.30795092307112,.425993879813604,5,5,4.25,4,4,4,4,4,4,4,4.75,99, ,.571428571428571,1
KIRINYAG,1,3,1, , , , , , ,1,7,2, ,6, ,MASON,1,2, ,5,1,1,N,2, ,2, ,3,7,5,5,7,7,5,1,1,5,5,5,5,5,1,7,5,7,7,7,5,5,7,7,6,7,5,5,6,1,5,5,5,5,5,5,7,6,5,5,6,5,6,6,6,7,5,5,3,YES. HELPS WHEN LOOKING FOR A JOB,IGNORANCE,CARDS BE FREE,REGULATE PAYMENTS,.309532598936395,.493322826992939,-.667013895575516,1.23730886767321,.219531726705198,-.252955727255153,-1.32116181245067,1.01249059910882,.666587929187818,.0845679963242852,5.8,3,4,6.6,6,4.83333333333333,5,6,5.4,6,5,1, ,1,0
THARAKA-,1,1,0, , , , , , ,1,6,3, ,3, ,MASON,1,2, ,2,1,2, ,2, ,2, ,2,4,7,7,7,4,7,7,7,7,7,7,7,7,7,1,1,1,1,1,7,1,1,5,5,7,7,7,7,1,1,7,7,1,1,6,7,5,5,7,4,4,4,4,4,7,7,7,7, ,DELAY AFTER APPLICATION, , ,.0666186738283583,-.13195680991358,-1.71380452857006,-1.61208471605518,1.52126105686689,2.74454816807332,1.32156090494388,-.94922314732974,.458068302975172,.786187253093512,6.4,7,7,1,3.8,5,4,6,4.8,4,7,99, ,.571428571428571,1
THARAKA-,2, ,1, ,2,1,2012, , ,1,5,4, ,3, ,FOREMAN,1,2, ,3,1,1,E,2, ,1, ,3,7,7,7,5,7,7,7,5,7,7,7,7,7,5,7,7,7,7,7,7,7,7,7,5,7,7,7,7,5,7,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,7,5,YES. FIRST PRIORITY FOR JOBS GOES,IGNORANCE AND LACK OF MONEY,RAISE AWARENESS ON ITS IMPORTANCE,ORGANIZE TRAINING AND ENSURE EVERY W,.664323259419091,.596765863412231,.279631057629358,1.04264994845529,.547009216673615,1.00870402174461,.147384259874308,.474218466892812,.347937959350551,.377886280128936,6.6,6.5,6.5,7,6.6,6.66666666666667,6.5,7,7,7,6,1, ,1,0
THARAKA-,2, ,0, ,1, , , , ,1,7,6, ,6, ,SAFETY OFFICER,1,3, ,3,1,1,E,1,K,1, ,3,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7, , , , ,.588745885091152,.315970700251427,.530177559976543,1.19439322382722,1.08273195697603,.977536432908731,.547146029229786,.428402185029759,.409601377795747,.404512099081348,7,7,7,7,7,7,7,7,7,7,7,1, ,.857142857142857,1
KIRINYAG,1,1,0, , , , , , ,2,4,1, ,5, ,MASON,2,1, ,1,1,2, ,2, ,4, ,2,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4, , , , ,-.32030869610139,-.662905607802628,.0662248410564845,.164460641759023,.173657837439136,.204697406038535,-.320108234107799,-.295966852479552,-.12267694695315,-.0412413359327671,4,4,4,4,4,4,4,4,4,4,4,1, ,.714285714285714,1
MURANG'A,1,1,0, , , , ,2, ,1,4,4, ,0, ,PAINTER,1, ,SEMINARS,5,2,2, ,2, ,3, ,3, ,1,1,1,1,2,1,7,6,2,2,6,5,1,1,1,3,4,3,2,1,2,4,2,2,1,4,3,3,6,6,2,3,3,2,2,1,2,1,1,4,4,2,2,4,1,1,4,NO.,LACK OF INFORMATION,"CREATE MORE AWARENESS, MORE SITES VISITS",EDUCATE MORE AND REACH MANY,-1.26859449459414,-1.90438200739846,.99903796711914,-.0366406691466485,-.244785379003236,.831875604507138,.37914365316636,-1.18763989267863,-1.55035416247722,-.788627923379609,1.2,4,3.5,2.4,2.2,3.16666666666667,3.5,1.66666666666667,2.4,2,2.5, ,0, ,1
MURANG'A,1,1,0, , , , ,1,1,1,6,3, ,1, ,MASON,2,1, ,5,2, , ,2, ,2, ,3,7,7,7,5,6,7,7,7,7,7,7,7,7,7,1,7,1,1,1,4,7,7,6,7,7,7,7,7,1,1,1,6,1,1,6,7,7,7,1,7,4,7,6,7,6,6,6,1,YES.JOB OPPORTUNITIES,DELAY OF CARDS,PRODUCE CARDS ON TIME,INCRASE WAGES,.899785255076057,.698639216123566,-3.24090291351824,-1.49106766742518,.265098987464167,2.02973319731754,1.0165629932739,1.30447937810631,1.09379855877308,.393563778074224,6.4,7,7,2.2,6.2,5,2.25,6.66666666666667,5.2,6.5,4.75,1,1,1,1
MURANG'A,1,1,0, , , , ,2, ,1,4,2, ,1, ,MASON,2,1, ,2,2,2, ,2, ,2, ,2,6,6,4,4,4,4,4,4,4,4,7,4,1,1,4,4,4,4,4,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,4,4,4,4,4,4,YES.JOB OPPORTUNITIES,LACK OF AWARENESS,INCREASE SITES VISITS, ,-.0347758428787009,-.681304308611497,.549464529398108,-.710175793968355,.276874742483359,.00103878259721027,-.922283454919008,-.165663253314068,.265791479747369,.579371983150669,4.4,4,3.25,4,4.6,4,4,4,4.6,4,4,1,0,.857142857142857,1
MURANG'A,1,1,0, , , , ,1,1,1,3,3, ,2, ,"MASON, STEEL FIXER , PLUMER",1,2, ,1,1, , ,2, ,5, ,1,3,3,3,5,6,4,5,4,6,4,6,4,5,4,5,3,5,4,5,5,6,5,4,6,5,7,5,6,5,6,4,5,7,5,5,6,5,6,7,5,6,5,7,5,6,7,6,6,YES,LACK OF AWARENESS,INCREAS ACCESS OF NCA'S OFFICES,TRAININING AND LEARNING PROGRAMS,.513959659411202,.125907794309275,.407993924908564,.0737505977349244,1.26172611929122,.36307066455381,-.380577098867736,-.102275001639161,.11534104692123,-1.03319804270514,4.2,4.75,4.75,4.4,5.2,5.66666666666667,5.25,5.33333333333333,5.8,6,6.25,0,1,.428571428571429,1
NYERI,1,1,0, , , , ,1,2,1,3,6, ,1, ,STEEL FIXER,2,1, ,1,1,2, ,2, ,1, ,1,7,7,7,7,1,1,4,7,7,7,1,1,1,1,6,1,1,1,1,1,1,1,3,3,1,3,5,5,3,2,4,3,2,4,2,1,2,1,1,2,2,3,4,4,3,4,5,6,YES. EXPOSURE,LACK OF INFORMATION,CREATE MORE AWARENESS,MORE APPLICATIONS,-2.64268516746494,-.651742272820008,-.0245275635265735,-1.17581092093843,.957762271312054,-1.29301235457711,1.73037421903222,-.443951975874826,.134130244185944,1.06480192834828,4.6,6.25,1,2,1.8,3.16666666666667,3.25,1.66666666666667,1.8,4,4.5,1,1,1,1
NYER,1,1,0, , , , ,1,1,1,3,2, ,1, ,CARPENTER,1,2, ,2,2, , ,2, ,2, ,2,7,7,7,7,1,7,1,7,7,7,7,1,7,7,1,7,7,7,1,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,YES.RECOGNITION,DELAY OF CARDS,ALLOCATE NCA OFFICES AROUND THE COUNTRY, ,1.43862480473554,-1.05681591404828,.773543492435247,.677295076859978,1.95539622578709,-.276843343187525,1.25943417731598,.246406369067258,-1.97271135253495,1.16240979496725,5.8,5.5,5.5,4.6,7,6,7,7,7,4,7,1,1,1,1
NYERI,1,1,0, , , , ,1,1,1,8,3, ,2, ,CARPENTER,2,1, ,5,2,2, ,2, ,2, ,2,7,7,5,7,7,7,7,7,7,7,7,7,1,3,1,7,1,1,1,1,7,7,1,1,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,YES.,DELAY OF CARDS,PRODUCE CARDS ON TIME,PRODUCE CARDS ON TIME,.176970206028889,1.6995118545258,1.21852504014537,-2.58060792713154,-1.90266619440896,1.6218909434599,.558803969490869,-.642055941939292,1.0225613203482,.805119102270362,6.6,7,4.5,2.2,3.4,7,5.5,7,7,7,1,1,1,1,1
NYERI,1,1,0, , , , ,1,1,1,5,2, ,7, ,MASON,2,1, ,2,1,2, ,2, ,2, ,1,7,1,1,7,1,1,7,7,4,4,1,1,1,1,1,7,7,1,1,1,5,1,4,1,6,1,4,1,4,4,1,3,1,1,1,1,1,1,4,2,1,1,6,6,7,7,7,7,NO,REDUCE FEES,PRODUCE CARDS ON TIME,PRODUCE CARDS ON TIME,-2.95490894433287,.595034559799094,-.83358102747669,-.603237567786263,2.06041469685035,-1.97769972978468,.990547778957411,.70826531061703,-.547453835164048,-.464774227925565,2.2,5.5,1,3.4,2.4,3.33333333333333,1.5,1,1.8,6,7,1,1,1,1
NYERI,1,1,0, , , , ,2, ,1,5,2, ,1, ,MASON,1,2, ,5,1,2, ,2, ,1, ,2,6,5,5,1,5,3,7,7,7,3,3,5,3,4,5,1,1,1,1,3,3,3,4,5,4,5,5,6,1,1,3,6,1,1,7,3,3,5,5,4,4,2,4,4,5,1,4,1,YES,REDUCE FEES,EMPOWERMENT, ,-.24565373173728,.0645281399345358,-1.1295599203597,-1.28822470596108,-.714886834186609,.725936725553518,1.28701593545745,-.464686764350003,.20338820823407,-.167428842922121,3.8,6,3.75,1.8,3.6,3.66666666666667,2.75,4.33333333333333,4,4,2.75,1,0,.857142857142857,1
MURANG'A,1,1,0, , , , ,1,1,1,6,2, ,1, ,STEEL FIXER,1,2, ,5,2, , ,2, ,2, ,1,6,5,5,1,5,1,6,6,6,1,6,6,1,1,2,6,1,1,2,7,7,7,5,3,6,6,6,5,4,1,6,4,5,5,6,6,7,4,5,4,1,7,5,4,1,7,1,4,YES.JOB OPPORTUNITIES,DELAY OF CARDS,PRODUCE CARDS ON TIME, ,1.42622276485002,-.545714354383162,.644816710445046,-2.04573262454949,-.52799048527675,-.0167366332499984,-.328912182121975,.363612552920994,.0466377040752145,.0780954916521695,3.4,4.75,3.5,2.4,5.8,4.66666666666667,5,6.33333333333333,4.2,4.5,3.25,1,1,.857142857142857,1
MURANG'A,1,1,0, , , , ,1,5,1,4,2, ,6, ,MASON,1,2, ,5,2, , ,2, ,2, ,2,7,1,7,1,1,7,6,4,4,4,4,2,3,4,3,2,3,2,3,5,5,5,5,3,5,4,7,1,3,1,1,1,1,1,7,4,6,4,7,4,7,4,7,5,7,7,7,7,YES.JOB OPPORTUNITIES,APPLICATIONS DIDN'T GO THROUH, , ,1.02174596372952,.51842963547418,-2.82205255015852,-.906159281415147,2.50796247585894,-.0988486891203438,-.14752821700999,.154421939025109,-1.11964190268332,-.184074798867839,3.4,4.5,3.25,2.6,4.6,3.5,1,5.66666666666667,5.2,6,7,1,1,1,1
KIAMBU,1,1,0, , , , ,1,2,1,2,2, ,7, ,STEEL FIXER,2,1, ,2,1,2, ,2, ,3, ,2,4,1,1,7,1,7,7,7,7,1,4,1,7,1,1,1,2,1,1,7,1,7,4,7,7,7,1,1,1,1,7,1,1,1,7,7,7,7,1,1,1,1,7,1,1,1,1,1,NO,LACK OF INFORMATION,CREATE MORE AWARENESS, ,2.18544589849671,-2.60639421420002,-1.71199116757068,-.821165860973709,-1.26953712557213,-.244338626256432,.848163953822594,.566178139251842,1.31486276635535,-1.12215662612636,3.4,5.5,3.25,1.2,5.2,3,2.5,7,2.2,4,1,99,1,.571428571428571,1
